NC_015963|YP_004821546.1	NC_015963|YP_004821546.1	100.00	227	0	0	1	227	1	227	2e-149	  421
NC_015963|YP_004821546.1	NC_020238|YP_007423545.1	45.05	202	109	2	23	222	24	225	5e-44	  152
NC_015963|YP_004821546.1	NC_020238|YP_007422900.1	43.93	107	51	1	23	120	24	130	4e-19	85.9
NC_015963|YP_004821546.1	NC_000913|NP_417965.1	45.26	95	43	1	23	108	22	116	5e-18	82.4
NC_015963|YP_004821546.1	NC_020238|YP_007421240.1	39.47	114	56	4	23	124	22	134	5e-16	77.0
NC_015963|YP_004821546.1	NC_002570|NP_241407.1	36.94	111	58	2	23	121	22	132	2e-15	75.5
NC_015963|YP_004821546.1	NC_006512|YP_156823.1	39.39	99	58	1	23	119	31	129	7e-15	72.4
NC_015963|YP_004821546.1	NC_002570|NP_244091.1	33.03	109	63	3	23	121	21	129	4e-13	68.6
NC_015963|YP_004821546.1	NC_020238|YP_007424289.1	37.37	99	52	2	23	111	23	121	1e-12	67.0
NC_015963|YP_004821547.1	NC_015963|YP_004821547.1	100.00	910	0	0	1	910	1	910	0.0	 1822
NC_015963|YP_004821547.1	NC_020238|YP_007423544.1	55.88	918	367	9	9	910	6	901	0.0	  995
NC_015963|YP_004821547.1	NC_000913|NP_418663.1	52.85	876	381	9	36	907	49	896	0.0	  885
NC_015963|YP_004821547.1	NC_020238|YP_007421836.1	47.96	884	426	11	39	909	32	894	0.0	  813
NC_015963|YP_004821547.1	NC_016147|YP_004929067.1	38.05	870	490	12	40	905	31	855	5e-165	  510
NC_015963|YP_004821547.1	NC_000916|NP_276136.1	29.85	891	531	22	35	901	10	830	7e-96	  325
NC_015963|YP_004821547.1	NC_020238|YP_007419635.1	29.83	771	469	19	35	769	8	742	2e-85	  297
NC_015963|YP_004821547.1	NC_020238|YP_007423258.1	27.96	905	553	24	42	890	14	875	3e-85	  298
NC_015963|YP_004821547.1	NC_020238|YP_007420477.1	27.92	763	445	20	47	749	507	1224	2e-68	  252
NC_015963|YP_004821547.1	NC_000916|NP_276630.1	27.23	940	572	30	37	907	14	910	3e-64	  236
NC_015963|YP_004821547.1	NC_002570|NP_243381.1	28.34	427	288	11	470	885	462	881	5e-40	  162
NC_015963|YP_004821547.1	NC_002570|NP_243381.1	32.16	370	213	7	49	409	22	362	2e-37	  154
NC_015963|YP_004821547.1	NC_000916|NP_275624.1	29.67	364	212	8	36	394	23	347	5e-37	  148
NC_015963|YP_004821547.1	NC_002570|NP_241423.1	24.50	596	339	15	120	710	269	758	2e-26	  119
NC_015963|YP_004821547.1	NC_006512|YP_155607.1	26.17	642	323	24	120	737	207	721	4e-26	  117
NC_015963|YP_004821547.1	NC_020238|YP_007423113.1	23.71	599	340	17	120	710	268	757	7e-25	  114
NC_015963|YP_004821547.1	NC_017248|YP_005603024.1	24.20	595	334	17	120	706	280	765	2e-22	  106
NC_015963|YP_004821547.1	NC_020238|YP_007420911.1	30.65	261	122	7	21	276	27	233	9e-22	99.4
NC_015963|YP_004821547.1	NC_006512|YP_154986.1	24.20	628	360	18	120	738	204	724	3e-21	  102
NC_015963|YP_004821547.1	NC_017248|YP_005604726.1	24.27	655	354	22	73	712	231	758	8e-21	  101
NC_015963|YP_004821547.1	NC_009901|YP_001502627.1	31.19	202	110	3	536	737	555	727	7e-20	97.8
NC_015963|YP_004821547.1	NC_016147|YP_004929459.1	23.58	636	329	26	121	722	155	667	3e-16	86.3
NC_015963|YP_004821547.1	NC_020238|YP_007419973.1	22.13	592	363	14	170	753	137	638	6e-16	85.1
NC_015963|YP_004821547.1	NC_016147|YP_004931328.1	24.48	625	354	20	140	755	339	854	7e-16	85.5
NC_015963|YP_004821547.1	NC_000913|NP_415225.1	24.48	576	330	16	136	701	87	567	4e-15	82.4
NC_015963|YP_004821547.1	NC_016147|YP_004929564.1	24.61	317	202	7	120	435	270	550	1e-14	81.3
NC_015963|YP_004821547.1	NC_016147|YP_004929564.1	30.49	164	88	2	547	710	620	757	4e-12	73.2
NC_015963|YP_004821547.1	NC_000913|NP_415017.1	31.95	169	86	2	546	710	635	778	5e-14	79.3
NC_015963|YP_004821547.1	NC_000916|NP_276648.1	31.21	141	72	1	548	688	588	703	2e-13	77.0
NC_015963|YP_004821547.1	NC_000916|NP_275897.1	28.65	171	94	2	518	688	455	597	3e-13	76.6
NC_015963|YP_004821547.1	NC_000916|NP_275897.1	24.20	314	185	9	91	391	104	377	1e-07	58.2
NC_015963|YP_004821547.1	NC_002570|NP_241610.1	30.00	220	108	7	524	736	436	616	3e-13	76.3
NC_015963|YP_004821547.1	NC_002570|NP_241610.1	22.01	309	185	11	88	388	84	344	2e-07	57.8
NC_015963|YP_004821547.1	NC_016147|YP_004929439.1	31.82	176	91	4	536	710	567	714	4e-13	76.3
NC_015963|YP_004821547.1	NC_016147|YP_004929439.1	28.57	161	106	3	69	227	172	325	8e-06	52.8
NC_015963|YP_004821547.1	NC_021033|YP_007821179.1	29.48	173	97	2	538	710	522	669	2e-12	73.6
NC_015963|YP_004821547.1	NC_022132|YP_008473626.1	23.21	655	374	22	91	736	147	681	3e-12	73.6
NC_015963|YP_004821547.1	NC_017248|YP_005603187.1	27.32	194	99	5	543	727	540	700	4e-12	72.8
NC_015963|YP_004821547.1	NC_009901|YP_001502074.1	30.30	165	88	3	544	708	607	744	3e-11	70.1
