NC_017248|YP_005602809.1	NC_017248|YP_005602809.1	100.00	540	0	0	1	540	1	540	0.0	  985
NC_017248|YP_005602809.1	NC_020238|YP_007419112.1	35.53	470	257	8	62	529	14	439	4e-84	  274
NC_017248|YP_005602809.1	NC_002570|NP_240867.1	34.66	476	267	8	56	529	8	441	6e-82	  268
NC_017248|YP_005602809.1	NC_000913|NP_418157.1	32.98	476	271	10	56	517	6	447	1e-66	  228
NC_017248|YP_005602809.1	NC_009901|YP_001499865.1	32.41	469	277	10	56	517	6	441	4e-66	  226
NC_017248|YP_005602809.1	NC_006512|YP_154394.1	31.79	497	288	11	47	536	1	453	2e-65	  224
NC_017248|YP_005602809.1	NC_016147|YP_004928892.1	39.24	344	200	5	196	537	108	444	9e-64	  220
NC_017248|YP_005602809.1	NC_021033|YP_007821863.1	33.05	354	215	9	193	535	178	520	4e-49	  181
NC_017248|YP_005602809.1	NC_022132|YP_008473072.1	29.94	344	227	7	196	535	101	434	1e-47	  176
NC_017248|YP_005602810.1	NC_017248|YP_005602810.1	100.00	352	0	0	1	352	1	352	0.0	  687
NC_017248|YP_005602810.1	NC_006512|YP_154395.1	40.28	355	201	5	1	352	21	367	2e-79	  253
NC_017248|YP_005602810.1	NC_016147|YP_004928893.1	40.79	353	202	3	1	352	21	367	1e-78	  251
NC_017248|YP_005602810.1	NC_000913|NP_418156.1	40.23	353	197	8	4	352	24	366	3e-76	  244
NC_017248|YP_005602810.1	NC_009901|YP_001499866.1	38.10	357	205	7	1	352	21	366	3e-71	  232
NC_017248|YP_005602810.1	NC_021033|YP_007821864.1	32.02	381	222	10	1	352	22	394	2e-52	  183
NC_017248|YP_005602810.1	NC_020238|YP_007419113.1	30.58	363	230	11	4	351	24	379	9e-45	  162
NC_017248|YP_005602810.1	NC_002570|NP_240868.1	27.15	361	244	9	4	351	24	378	2e-32	  128
NC_017248|YP_005602810.1	NC_020238|YP_007422412.1	24.44	360	251	8	4	351	24	374	1e-26	  111
NC_017248|YP_005602810.1	NC_022132|YP_008473073.1	26.84	354	234	13	1	350	21	353	1e-23	  102
NC_017248|YP_005602811.1	NC_017248|YP_005602811.1	100.00	384	0	0	1	384	1	384	0.0	  644
NC_017248|YP_005602811.1	NC_002570|NP_240870.1	28.09	388	238	10	14	381	1	367	1e-20	94.7
